local:zero-cofactor-pruning	Remove a block with zero collected companion cofactors
lem:strict-majority-short-matching	Both minimum degrees above K/2 permit a perfect matching using augmenting paths of one or three edges, in O(K^2) adjacency work
ex:majority-profile-compatible-layouts	Two 6000-column profiles give full compatible grouping and matching blueprints with exact scalar probability bounds
thm:filtered-profile-ENS-elimination	Chosen local classes with 2*min(u,v-1)+d>2n can be filtered around a maximum-degree pigeon and eliminated under the resulting majority/copy conditions
cor:two-thirds-profile-density	Uniform pigeon-membership and class-size densities above two thirds give a fixed filtered majority margin and Omega(n/log n) residual holes for fixed parameters
ex:filtered-classes-empty-intersection	Complements of consecutive pigeon pairs have no common chosen pigeon but a positive filtered majority margin for n>5
thm:bounded-exception-copy-layout	Row/column exception bounds a,b give a deterministic compatible layout for any grouping when K>=a+b and K=-1 mod p; canonical K<=a+b+p-1
lem:degree-sum-short-matching	Minimum left degree plus minimum right degree at least K permits the same O(K^2) one/three-edge augmenting-path matcher, including equality
ex:bounded-exception-equality-certificates	Exhaustive degree-sum tests and three path-exception projections verify the deterministic boundary and every original base image
lem:total-exception-matching-trim	One genuine matching covers both sets of vertices with exception degree above B, using max(r_B,c_B)<=floor(E/(B+1)) edges
thm:total-exception-deterministic-residual	After trimming and distinguished-pigeon filtering, deterministic copies leave floor((n-q-q_*)/K)-1 holes with K<=2B+p-1
cor:total-exception-majority-density	E<=(1/12-eta)n^2 gives a fixed majority margin after trimming and Omega(n/log n) residual holes for fixed eta,p
thm:affine-inventory-local-partitions	Equal column coefficient signatures give the exact coarsest local partitions; E_min=sum_j(n+1-s_j), invariant under changing the input span basis
obs:separating-column-affine-freezing	Affine probes separating occupied pigeon states in every column cannot all have constant images in residual C2 under an affine map with base images in C2, N>=3
ex:sharp-label-inventory-freezing-gap	O(n log n) sharp Boolean bit probes force E_min=n^2 after every matching restriction, while one block per column is degree-preservingly normalizable
lem:column-normalizer-output-profiles	A k-input column tuple admits affine normalizer coefficients with at most k(p-1) occupied profiles, or k for Boolean state values; a selector flag costs at most one more class
thm:normalizer-output-statistic-hybrid	Normalize base-only column blocks, refine later statistic partitions by their actual coefficient/selector outputs, and apply a compatible layout at unchanged completed NS/PC degree
ex:bit-normalizer-linear-residual-package	Bit-label block outputs and selectors share a common partition with largest class floor((n+1)/2), permitting a linear residual for arbitrary qualifying later packages at fixed p
obs:affine-definitions-preserve-degree	Acyclic pure affine defining extensions preserve minimum NS and PC refutation degree over every field; suitable prime-field domain axioms also fit their original degrees
lem:ENS-conjunction-full-product-certificate	An accuracy-h ENS conjunction selector on m Boolean inputs equals their full product with an explicit NS certificate through m+2h; every proof of this target needs degree at least max(m,2h+1)
obs:occupancy-summary-characteristic	Boolean occupancies summing to n+1 are satisfiable in characteristic p<=n+1, but have an NS certificate through n+1 in characteristic zero or p>n+1
lem:extension-field-counting-degree	The multiplicative-order encoding product_i(1+(alpha^a_i-1)x_i) has exact old-variable Boolean-function degree equal to the number of active weights
cor:extension-field-coordinate-degree	In any prime-field basis, the maximum coordinate degree of the exact encoded count equals its number of active inputs
thm:selector-only-column-hybrid	A normalized column block read only through its selector contributes at most two occupied classes; a compatible refined layout preserves completed NS/PC degree
lem:constructor-selector-only-dependencies	Retained source input tuples are polynomials in base variables and strictly earlier selector products after the PHP endpoint map; input reduction preserves this modulo the proper ideal
ex:selector-grouping-profile-gap	Grouping bit probes in one column block leaves a two-class selector profile, while splitting the same inputs into singleton blocks recovers every pigeon label
prop:column-literal-selector-normalizers	Literal signs classify every one-column common-zero set, with explicit constant/affine coefficient choices and companion images through degree at most three
obs:literal-OR-arbitrary-selector-partitions	Exactly ceil(log2 B) positive-literal OR selectors suffice to realize any B-class occupied pigeon partition, with at most m*ceil(log2 B) input slots
open:source-family-elimination-bridge	Turn the actual small-proof source endpoint into a base refutation with B<=floor(N/2), or construct a suitable joint PC-annihilating functional
cor:functional-auxiliary-PC-bridge	Adjoin row exclusions after the weak PHP source endpoint; the resulting functional residual still has ordinary PC degree at least N/2+1 over every field
lem:positive-literal-matching-switch	A uniform q=n-N matching avoids a fixed positive edge request while leaving a live t-matching with probability at most (N+1)_t*(N)_t/(q)_t
lem:negative-literal-matching-survival	The probability that t fixed disjoint negative literals all avoid becoming one is sum_s binom(t,s)*(q)_s*(N+1)_(t-s)*(N)_(t-s) / ((n+1)_t*(n)_t)
thm:literal-family-matching-restriction	Every polynomial-size bottom signed-literal ENS collection admits simultaneous affine removal at logarithmic accuracy on a square-root functional PHP residual, preserving completed PC degree D>=max(2h+1,p)
cor:functional-affine-consequence-rigidity	Functional PHP has exactly the row-equation span as its affine PC consequences through b<=floor((N-2)/2)
thm:uniform-residual-affine-rank-families	A residual-subboard union bound supplies affine input spaces retaining rank r, pairwise-zero intersections, and no constant-one pair span after every matching with the prescribed residual size
cor:affine-square-root-core-obstruction	Polynomial MOD2-compatible families can force the existing rank/core criterion to cost Omega(n) on every square-root functional PHP residual, even modulo all affordable affine base consequences
lem:weighted-ENS-conflict-rate	A degree-D NS certificate with S accuracy-h companions yields a height h+ceil(log2 S) conflict tree with non-conflict mass at most S*(1-1/p)^h for any finite design distribution
obs:diagonal-pseudosolution-rate-gap	The binary-height guarantee e=r*log2(n), gamma=n^(-r) cannot directly satisfy the extracted strict ENS probability inequality
imp:conflict-to-live-cell-reduction	A degree-D conflict tree gains only O(D log n) queries when converted to a live-cell finder for a residual-design lift
obs:design-free-column-search	Row-sum defects locate an unmatched column of any partial-matching design lift with at most ceil(log2 n) linear queries
lem:binary-covariance-conflict-probe	For k=E[2^(-rank B_omega)], a degree-two query tree of height t+1 has non-conflict probability at most k+(1-k)*2^(-t)
thm:uniform-functional-quadratic-covariance	Uniform degree-two functional-PHP designs have kernel weight at most 2^(-(N-1))+(2^(N-1)-1)*2^(-N*(N-3)) for N>=4
lem:uniform-lift-distinct-map-comparison	Nonzero covariance rows identify the live subboard and matching, bounding distinct-map kernel weight by U_N/(1-eta_N)
prop:matching-moment-homology-extension	Vanishing of reduced H_(k-2)(Delta_(k,N);F2) for 3<=k<=R suffices to extend every quadratic functional-PHP NS design to degree R
ex:functional-NS-quadratic-marginals	Degree-three designs have quadratic image dimension 45 of 65 for four holes, and the full dimension 434 for six holes
thm:chessboard-quadratic-design-extension	Every quadratic functional-PHP design over F2 extends through degree R when N>=2R-1; uniform higher-degree designs have the full uniform quadratic marginal
